id,name,body,created_at,updated_at,resource_uri,photo
364,kricketune,"{""type"":""bug"",""abilities"":""swarm"",""attack"":85,""defense"":51,""special_attack"":55,""special_defense"":51,""speed"":65}",2014-09-30 18:24:01.029686,2014-09-30 18:31:45.810646,api/v1/pokemon/402/,pokeapi.co/media/img/402.png
365,luxio,"{""type"":""electric"",""abilities"":""intimidate"",""attack"":85,""defense"":49,""special_attack"":60,""special_defense"":49,""speed"":60}",2014-09-30 18:24:01.500535,2014-09-30 18:31:46.340844,api/v1/pokemon/404/,pokeapi.co/media/img/404.png
367,budew,"{""type"":""poison"",""abilities"":""natural-cure"",""attack"":30,""defense"":35,""special_attack"":50,""special_defense"":70,""speed"":55}",2014-09-30 18:24:02.19835,2014-09-30 18:31:46.897707,api/v1/pokemon/406/,pokeapi.co/media/img/406.png
368,roserade,"{""type"":""poison"",""abilities"":""natural-cure"",""attack"":70,""defense"":65,""special_attack"":125,""special_defense"":105,""speed"":90}",2014-09-30 18:24:02.549071,2014-09-30 18:31:47.148103,api/v1/pokemon/407/,pokeapi.co/media/img/407.png
369,cranidos,"{""type"":""rock"",""abilities"":""mold-breaker"",""attack"":125,""defense"":40,""special_attack"":30,""special_defense"":30,""speed"":58}",2014-09-30 18:24:02.93262,2014-09-30 18:31:47.406369,api/v1/pokemon/408/,pokeapi.co/media/img/408.png
370,rampardos,"{""type"":""rock"",""abilities"":""mold-breaker"",""attack"":165,""defense"":60,""special_attack"":65,""special_defense"":50,""speed"":58}",2014-09-30 18:24:03.332403,2014-09-30 18:31:47.695207,api/v1/pokemon/409/,pokeapi.co/media/img/409.png
371,shieldon,"{""type"":""rock"",""abilities"":""sturdy"",""attack"":42,""defense"":118,""special_attack"":42,""special_defense"":88,""speed"":30}",2014-09-30 18:24:03.899726,2014-09-30 18:31:47.939079,api/v1/pokemon/410/,pokeapi.co/media/img/410.png
372,bastiodon,"{""type"":""rock"",""abilities"":""sturdy"",""attack"":52,""defense"":168,""special_attack"":47,""special_defense"":138,""speed"":30}",2014-09-30 18:24:04.257355,2014-09-30 18:31:48.193138,api/v1/pokemon/411/,pokeapi.co/media/img/411.png
374,mothim,"{""type"":""flying"",""abilities"":""swarm"",""attack"":94,""defense"":50,""special_attack"":94,""special_defense"":50,""speed"":66}",2014-09-30 18:24:04.934698,2014-09-30 18:31:48.98016,api/v1/pokemon/414/,pokeapi.co/media/img/414.png
379,cherubi,"{""type"":""grass"",""abilities"":""chlorophyll"",""attack"":35,""defense"":45,""special_attack"":62,""special_defense"":53,""speed"":35}",2014-09-30 18:24:06.905852,2014-09-30 18:31:51.133958,api/v1/pokemon/420/,pokeapi.co/media/img/420.png
382,cherrim,"{""type"":""grass"",""abilities"":""flower-gift"",""attack"":60,""defense"":70,""special_attack"":87,""special_defense"":78,""speed"":85}",2014-09-30 18:24:08.112022,2014-09-30 18:31:51.40449,api/v1/pokemon/421/,pokeapi.co/media/img/421.png
383,gastrodon,"{""type"":""ground"",""abilities"":""sticky-hold"",""attack"":83,""defense"":68,""special_attack"":92,""special_defense"":82,""speed"":39}",2014-09-30 18:24:08.50104,2014-09-30 18:31:51.929292,api/v1/pokemon/423/,pokeapi.co/media/img/423.png
381,ambipom,"{""type"":""normal"",""abilities"":""pickup"",""attack"":100,""defense"":66,""special_attack"":60,""special_defense"":66,""speed"":115}",2014-09-30 18:24:07.750787,2014-09-30 18:31:52.192026,api/v1/pokemon/424/,pokeapi.co/media/img/424.png
384,drifblim,"{""type"":""flying"",""abilities"":""unburden"",""attack"":80,""defense"":44,""special_attack"":90,""special_defense"":54,""speed"":80}",2014-09-30 18:24:09.028657,2014-09-30 18:31:52.697109,api/v1/pokemon/426/,pokeapi.co/media/img/426.png
386,buneary,"{""type"":""normal"",""abilities"":""limber"",""attack"":66,""defense"":44,""special_attack"":44,""special_defense"":56,""speed"":85}",2014-09-30 18:24:09.817837,2014-09-30 18:31:52.956126,api/v1/pokemon/427/,pokeapi.co/media/img/427.png
387,lopunny,"{""type"":""normal"",""abilities"":""limber"",""attack"":76,""defense"":84,""special_attack"":54,""special_defense"":96,""speed"":105}",2014-09-30 18:24:10.264631,2014-09-30 18:31:53.224077,api/v1/pokemon/428/,pokeapi.co/media/img/428.png
380,mismagius,"{""type"":""ghost"",""abilities"":""levitate"",""attack"":60,""defense"":60,""special_attack"":105,""special_defense"":105,""speed"":105}",2014-09-30 18:24:07.267365,2014-09-30 18:31:53.476686,api/v1/pokemon/429/,pokeapi.co/media/img/429.png
389,honchkrow,"{""type"":""flying"",""abilities"":""insomnia"",""attack"":125,""defense"":52,""special_attack"":105,""special_defense"":52,""speed"":71}",2014-09-30 18:24:11.379012,2014-09-30 18:31:53.744682,api/v1/pokemon/430/,pokeapi.co/media/img/430.png
390,glameow,"{""type"":""normal"",""abilities"":""limber"",""attack"":55,""defense"":42,""special_attack"":42,""special_defense"":37,""speed"":85}",2014-09-30 18:24:11.759963,2014-09-30 18:31:54.01131,api/v1/pokemon/431/,pokeapi.co/media/img/431.png
388,chingling,"{""type"":""psychic"",""abilities"":""levitate"",""attack"":30,""defense"":50,""special_attack"":65,""special_defense"":50,""speed"":45}",2014-09-30 18:24:10.871705,2014-09-30 18:31:54.524336,api/v1/pokemon/433/,pokeapi.co/media/img/433.png
392,stunky,"{""type"":""poison"",""abilities"":""stench"",""attack"":63,""defense"":47,""special_attack"":41,""special_defense"":41,""speed"":74}",2014-09-30 18:24:12.544326,2014-09-30 18:31:54.791378,api/v1/pokemon/434/,pokeapi.co/media/img/434.png
393,skuntank,"{""type"":""poison"",""abilities"":""stench"",""attack"":93,""defense"":67,""special_attack"":71,""special_defense"":61,""speed"":84}",2014-09-30 18:24:12.947064,2014-09-30 18:31:55.046101,api/v1/pokemon/435/,pokeapi.co/media/img/435.png
395,bronzor,"{""type"":""steel"",""abilities"":""levitate"",""attack"":24,""defense"":86,""special_attack"":24,""special_defense"":86,""speed"":23}",2014-09-30 18:24:13.708169,2014-09-30 18:31:55.317195,api/v1/pokemon/436/,pokeapi.co/media/img/436.png
396,bronzong,"{""type"":""steel"",""abilities"":""levitate"",""attack"":89,""defense"":116,""special_attack"":79,""special_defense"":116,""speed"":33}",2014-09-30 18:24:14.198375,2014-09-30 18:31:55.560089,api/v1/pokemon/437/,pokeapi.co/media/img/437.png
398,mime-jr,"{""type"":""fairy"",""abilities"":""soundproof"",""attack"":25,""defense"":45,""special_attack"":70,""special_defense"":90,""speed"":60}",2014-09-30 18:24:15.101713,2014-09-30 18:31:56.096558,api/v1/pokemon/439/,pokeapi.co/media/img/439.png
394,happiny,"{""type"":""normal"",""abilities"":""natural-cure"",""attack"":5,""defense"":5,""special_attack"":15,""special_defense"":65,""speed"":30}",2014-09-30 18:24:13.327309,2014-09-30 18:31:56.352713,api/v1/pokemon/440/,pokeapi.co/media/img/440.png
399,spiritomb,"{""type"":""ghost"",""abilities"":""pressure"",""attack"":92,""defense"":108,""special_attack"":92,""special_defense"":108,""speed"":35}",2014-09-30 18:24:15.486331,2014-09-30 18:31:57.879932,api/v1/pokemon/442/,pokeapi.co/media/img/442.png
400,gible,"{""type"":""ground"",""abilities"":""sand-veil"",""attack"":70,""defense"":45,""special_attack"":40,""special_defense"":45,""speed"":42}",2014-09-30 18:24:15.882818,2014-09-30 18:31:58.210013,api/v1/pokemon/443/,pokeapi.co/media/img/443.png
439,pachirisu,"{""type"":""electric"",""abilities"":""volt-absorb"",""attack"":45,""defense"":70,""special_attack"":45,""special_defense"":90,""speed"":95}",2014-09-30 18:24:31.958337,2014-09-30 18:31:49.806214,api/v1/pokemon/417/,pokeapi.co/media/img/417.png
402,gabite,"{""type"":""ground"",""abilities"":""sand-veil"",""attack"":90,""defense"":65,""special_attack"":50,""special_defense"":55,""speed"":82}",2014-09-30 18:24:16.661683,2014-09-30 18:31:58.476214,api/v1/pokemon/444/,pokeapi.co/media/img/444.png
403,garchomp,"{""type"":""ground"",""abilities"":""sand-veil"",""attack"":130,""defense"":95,""special_attack"":80,""special_defense"":85,""speed"":102}",2014-09-30 18:24:17.041075,2014-09-30 18:31:58.758053,api/v1/pokemon/445/,pokeapi.co/media/img/445.png
406,munchlax,"{""type"":""normal"",""abilities"":""thick-fat"",""attack"":85,""defense"":40,""special_attack"":40,""special_defense"":85,""speed"":5}",2014-09-30 18:24:18.168187,2014-09-30 18:31:59.040439,api/v1/pokemon/446/,pokeapi.co/media/img/446.png
401,lucario,"{""type"":""fighting"",""abilities"":""inner-focus"",""attack"":110,""defense"":70,""special_attack"":115,""special_defense"":70,""speed"":90}",2014-09-30 18:24:16.309289,2014-09-30 18:31:59.606844,api/v1/pokemon/448/,pokeapi.co/media/img/448.png
405,hippopotas,"{""type"":""ground"",""abilities"":""sand-stream"",""attack"":72,""defense"":78,""special_attack"":38,""special_defense"":42,""speed"":32}",2014-09-30 18:24:17.779909,2014-09-30 18:31:59.876546,api/v1/pokemon/449/,pokeapi.co/media/img/449.png
408,hippowdon,"{""type"":""ground"",""abilities"":""sand-stream"",""attack"":112,""defense"":118,""special_attack"":68,""special_defense"":72,""speed"":47}",2014-09-30 18:24:19.062279,2014-09-30 18:32:00.145917,api/v1/pokemon/450/,pokeapi.co/media/img/450.png
404,drapion,"{""type"":""poison"",""abilities"":""battle-armor"",""attack"":90,""defense"":110,""special_attack"":60,""special_defense"":75,""speed"":95}",2014-09-30 18:24:17.430646,2014-09-30 18:32:00.662411,api/v1/pokemon/452/,pokeapi.co/media/img/452.png
409,croagunk,"{""type"":""fighting"",""abilities"":""dry-skin"",""attack"":61,""defense"":40,""special_attack"":61,""special_defense"":40,""speed"":50}",2014-09-30 18:24:19.642952,2014-09-30 18:32:01.14568,api/v1/pokemon/453/,pokeapi.co/media/img/453.png
410,toxicroak,"{""type"":""fighting"",""abilities"":""dry-skin"",""attack"":106,""defense"":65,""special_attack"":86,""special_defense"":65,""speed"":85}",2014-09-30 18:24:20.037176,2014-09-30 18:32:01.415112,api/v1/pokemon/454/,pokeapi.co/media/img/454.png
413,finneon,"{""type"":""water"",""abilities"":""swift-swim"",""attack"":49,""defense"":56,""special_attack"":49,""special_defense"":61,""speed"":66}",2014-09-30 18:24:21.280675,2014-09-30 18:32:01.949267,api/v1/pokemon/456/,pokeapi.co/media/img/456.png
412,lumineon,"{""type"":""water"",""abilities"":""swift-swim"",""attack"":69,""defense"":76,""special_attack"":69,""special_defense"":86,""speed"":91}",2014-09-30 18:24:20.895651,2014-09-30 18:32:02.209468,api/v1/pokemon/457/,pokeapi.co/media/img/457.png
414,mantyke,"{""type"":""flying"",""abilities"":""water-absorb"",""attack"":20,""defense"":50,""special_attack"":60,""special_defense"":120,""speed"":50}",2014-09-30 18:24:21.653402,2014-09-30 18:32:02.477454,api/v1/pokemon/458/,pokeapi.co/media/img/458.png
415,snover,"{""type"":""grass"",""abilities"":""soundproof"",""attack"":62,""defense"":50,""special_attack"":62,""special_defense"":60,""speed"":40}",2014-09-30 18:24:22.023641,2014-09-30 18:32:02.745393,api/v1/pokemon/459/,pokeapi.co/media/img/459.png
416,abomasnow,"{""type"":""grass"",""abilities"":""soundproof"",""attack"":92,""defense"":75,""special_attack"":92,""special_defense"":85,""speed"":60}",2014-09-30 18:24:22.40436,2014-09-30 18:32:03.009703,api/v1/pokemon/460/,pokeapi.co/media/img/460.png
421,magnezone,"{""type"":""steel"",""abilities"":""sturdy"",""attack"":70,""defense"":115,""special_attack"":130,""special_defense"":90,""speed"":60}",2014-09-30 18:24:24.584507,2014-09-30 18:32:03.56686,api/v1/pokemon/462/,pokeapi.co/media/img/462.png
419,lickilicky,"{""type"":""normal"",""abilities"":""oblivious"",""attack"":85,""defense"":95,""special_attack"":80,""special_defense"":95,""speed"":50}",2014-09-30 18:24:23.677212,2014-09-30 18:32:03.83218,api/v1/pokemon/463/,pokeapi.co/media/img/463.png
420,rhyperior,"{""type"":""ground"",""abilities"":""lightningrod"",""attack"":140,""defense"":130,""special_attack"":55,""special_defense"":55,""speed"":40}",2014-09-30 18:24:24.101304,2014-09-30 18:32:04.109036,api/v1/pokemon/464/,pokeapi.co/media/img/464.png
417,electivire,"{""type"":""electric"",""abilities"":""vital-spirit"",""attack"":123,""defense"":67,""special_attack"":95,""special_defense"":85,""speed"":95}",2014-09-30 18:24:22.770533,2014-09-30 18:32:04.661513,api/v1/pokemon/466/,pokeapi.co/media/img/466.png
422,magmortar,"{""type"":""fire"",""abilities"":""flame-body"",""attack"":95,""defense"":67,""special_attack"":125,""special_defense"":95,""speed"":83}",2014-09-30 18:24:24.957939,2014-09-30 18:32:04.952789,api/v1/pokemon/467/,pokeapi.co/media/img/467.png
423,togekiss,"{""type"":""flying"",""abilities"":""serene-grace"",""attack"":50,""defense"":95,""special_attack"":120,""special_defense"":115,""speed"":80}",2014-09-30 18:24:25.383265,2014-09-30 18:32:05.214814,api/v1/pokemon/468/,pokeapi.co/media/img/468.png
425,leafeon,"{""type"":""grass"",""abilities"":""chlorophyll"",""attack"":110,""defense"":130,""special_attack"":60,""special_defense"":65,""speed"":95}",2014-09-30 18:24:26.145824,2014-09-30 18:32:05.75938,api/v1/pokemon/470/,pokeapi.co/media/img/470.png
426,glaceon,"{""type"":""ice"",""abilities"":""snow-cloak"",""attack"":60,""defense"":110,""special_attack"":130,""special_defense"":95,""speed"":65}",2014-09-30 18:24:26.550845,2014-09-30 18:32:06.046536,api/v1/pokemon/471/,pokeapi.co/media/img/471.png
427,gliscor,"{""type"":""flying"",""abilities"":""sand-veil"",""attack"":95,""defense"":125,""special_attack"":45,""special_defense"":75,""speed"":95}",2014-09-30 18:24:26.987614,2014-09-30 18:32:06.326934,api/v1/pokemon/472/,pokeapi.co/media/img/472.png
428,mamoswine,"{""type"":""ground"",""abilities"":""oblivious"",""attack"":130,""defense"":80,""special_attack"":70,""special_defense"":60,""speed"":80}",2014-09-30 18:24:27.354442,2014-09-30 18:32:06.613168,api/v1/pokemon/473/,pokeapi.co/media/img/473.png
429,porygon-z,"{""type"":""normal"",""abilities"":""download"",""attack"":80,""defense"":70,""special_attack"":135,""special_defense"":75,""speed"":90}",2014-09-30 18:24:27.736708,2014-09-30 18:32:06.863087,api/v1/pokemon/474/,pokeapi.co/media/img/474.png
430,gallade,"{""type"":""fighting"",""abilities"":""steadfast"",""attack"":125,""defense"":65,""special_attack"":65,""special_defense"":115,""speed"":80}",2014-09-30 18:24:28.152992,2014-09-30 18:32:07.125956,api/v1/pokemon/475/,pokeapi.co/media/img/475.png
432,dusknoir,"{""type"":""ghost"",""abilities"":""pressure"",""attack"":100,""defense"":135,""special_attack"":65,""special_defense"":135,""speed"":45}",2014-09-30 18:24:29.096528,2014-09-30 18:32:07.698377,api/v1/pokemon/477/,pokeapi.co/media/img/477.png
433,froslass,"{""type"":""ghost"",""abilities"":""snow-cloak"",""attack"":80,""defense"":70,""special_attack"":80,""special_defense"":70,""speed"":110}",2014-09-30 18:24:29.471386,2014-09-30 18:32:07.957675,api/v1/pokemon/478/,pokeapi.co/media/img/478.png
434,rotom,"{""type"":""ghost"",""abilities"":""levitate"",""attack"":50,""defense"":77,""special_attack"":95,""special_defense"":77,""speed"":91}",2014-09-30 18:24:29.847612,2014-09-30 18:32:08.251162,api/v1/pokemon/479/,pokeapi.co/media/img/479.png
435,uxie,"{""type"":""psychic"",""abilities"":""levitate"",""attack"":75,""defense"":130,""special_attack"":75,""special_defense"":130,""speed"":95}",2014-09-30 18:24:30.233789,2014-09-30 18:32:08.507291,api/v1/pokemon/480/,pokeapi.co/media/img/480.png
436,mesprit,"{""type"":""psychic"",""abilities"":""levitate"",""attack"":105,""defense"":105,""special_attack"":105,""special_defense"":105,""speed"":80}",2014-09-30 18:24:30.637165,2014-09-30 18:32:08.759097,api/v1/pokemon/481/,pokeapi.co/media/img/481.png
441,floatzel,"{""type"":""water"",""abilities"":""swift-swim"",""attack"":105,""defense"":55,""special_attack"":85,""special_defense"":50,""speed"":115}",2014-09-30 18:24:33.296327,2014-09-30 18:31:50.86044,api/v1/pokemon/419/,pokeapi.co/media/img/419.png
444,shaymin-land,"{""type"":""grass"",""abilities"":""natural-cure"",""attack"":100,""defense"":100,""special_attack"":100,""special_defense"":100,""speed"":100}",2014-09-30 18:24:34.528698,2014-09-30 18:32:11.726678,api/v1/pokemon/492/,pokeapi.co/media/img/492.png
445,arceus,"{""type"":""normal"",""abilities"":""multitype"",""attack"":120,""defense"":120,""special_attack"":120,""special_defense"":120,""speed"":120}",2014-09-30 18:24:35.011586,2014-09-30 18:32:11.987511,api/v1/pokemon/493/,pokeapi.co/media/img/493.png
442,victini,"{""type"":""fire"",""abilities"":""victory-star"",""attack"":100,""defense"":100,""special_attack"":100,""special_defense"":100,""speed"":100}",2014-09-30 18:24:33.758829,2014-09-30 18:32:12.283495,api/v1/pokemon/494/,pokeapi.co/media/img/494.png
446,snivy,"{""type"":""grass"",""abilities"":""overgrow"",""attack"":45,""defense"":55,""special_attack"":45,""special_defense"":55,""speed"":63}",2014-09-30 18:24:35.403697,2014-09-30 18:32:12.551778,api/v1/pokemon/495/,pokeapi.co/media/img/495.png
448,servine,"{""type"":""grass"",""abilities"":""overgrow"",""attack"":60,""defense"":75,""special_attack"":60,""special_defense"":75,""speed"":83}",2014-09-30 18:24:36.180978,2014-09-30 18:32:12.804148,api/v1/pokemon/496/,pokeapi.co/media/img/496.png
447,serperior,"{""type"":""grass"",""abilities"":""overgrow"",""attack"":75,""defense"":95,""special_attack"":75,""special_defense"":95,""speed"":113}",2014-09-30 18:24:35.774953,2014-09-30 18:32:13.06589,api/v1/pokemon/497/,pokeapi.co/media/img/497.png
451,pignite,"{""type"":""fighting"",""abilities"":""thick-fat"",""attack"":93,""defense"":55,""special_attack"":70,""special_defense"":55,""speed"":55}",2014-09-30 18:24:37.386003,2014-09-30 18:32:13.590544,api/v1/pokemon/499/,pokeapi.co/media/img/499.png
452,emboar,"{""type"":""fighting"",""abilities"":""blaze"",""attack"":123,""defense"":65,""special_attack"":100,""special_defense"":65,""speed"":65}",2014-09-30 18:24:37.785259,2014-09-30 18:32:13.853096,api/v1/pokemon/500/,pokeapi.co/media/img/500.png
453,oshawott,"{""type"":""water"",""abilities"":""torrent"",""attack"":55,""defense"":45,""special_attack"":63,""special_defense"":45,""speed"":45}",2014-09-30 18:24:38.168037,2014-09-30 18:32:14.190485,api/v1/pokemon/501/,pokeapi.co/media/img/501.png
454,dewott,"{""type"":""water"",""abilities"":""torrent"",""attack"":75,""defense"":60,""special_attack"":83,""special_defense"":60,""speed"":60}",2014-09-30 18:24:38.548649,2014-09-30 18:32:14.47102,api/v1/pokemon/502/,pokeapi.co/media/img/502.png
